delivery_id,supplier_id,store_id,product_id,quantity,delivery_date
3778,37,6,117,100,2024-01-17
3779,18,21,498,79,2024-03-24
3780,35,1,355,146,2023-02-03
3781,14,38,254,84,2023-12-05
3782,19,31,139,100,2023-11-22
3783,16,29,456,74,2024-12-07
3784,24,12,144,81,2023-07-21
3785,10,11,250,189,2023-12-14
3786,29,22,229,91,2023-05-05
3787,40,13,320,35,2023-07-12
3788,8,24,128,58,2024-03-05
3789,29,45,29,109,2023-05-29
3790,8,47,328,81,2023-10-10
3791,39,39,439,177,2024-01-15
3792,21,38,261,59,2024-08-28
3793,4,15,244,199,2024-03-01
3794,33,12,473,144,2023-11-06
3795,24,45,424,105,2023-12-26
3796,31,38,231,107,2023-12-07
3797,18,42,258,25,2024-08-27
3798,12,8,252,42,2023-08-21
3799,39,25,39,131,2024-12-22
3800,38,35,158,104,2023-07-16
3801,38,17,438,51,2024-04-25
3802,30,17,70,51,2024-03-17
3803,9,42,249,136,2024-09-21
3804,5,15,365,40,2023-12-31
3805,12,36,172,86,2023-07-08
3806,26,50,186,56,2023-08-15
3807,39,42,119,191,2023-02-12
3808,4,38,484,115,2023-03-29
3809,38,25,198,127,2023-11-08
3810,31,4,471,162,2023-12-14
3811,18,36,498,21,2024-05-09
3812,10,40,10,136,2023-01-17
3813,39,2,279,200,2023-12-10
3814,13,31,13,75,2024-08-19
3815,23,14,223,134,2024-12-23
3816,11,43,411,82,2023-09-01
3817,2,25,322,91,2024-07-28
3818,36,49,196,142,2023-07-22
3819,25,17,425,177,2023-11-01
3820,33,6,113,178,2023-04-22
3821,4,30,4,160,2024-11-11
3822,12,16,452,25,2024-07-20
3823,29,42,229,40,2023-04-14
3824,23,47,423,175,2023-04-29
3825,17,33,177,48,2024-06-01
3826,9,21,209,199,2024-05-17
3827,37,15,317,61,2023-05-06
3828,16,1,176,145,2024-04-21
3829,19,8,459,70,2023-02-01
3830,8,20,408,117,2024-03-13
3831,36,24,236,150,2023-03-31
3832,30,26,150,166,2023-11-10
3833,40,8,240,135,2023-11-04
3834,30,21,310,92,2023-08-10
3835,12,23,92,78,2024-07-06
3836,13,33,373,23,2023-10-06
3837,29,39,29,74,2023-03-23
3838,8,35,128,192,2023-08-01
3839,12,37,292,59,2023-07-28
3840,24,11,424,157,2023-01-18
3841,15,17,255,59,2024-02-17
3842,25,46,25,190,2024-08-21
3843,16,29,56,24,2024-09-14
3844,30,8,70,30,2024-12-12
3845,36,24,436,33,2024-01-27
3846,35,16,35,162,2024-12-04
3847,4,41,284,161,2023-03-11
3848,26,32,66,159,2023-04-18
3849,34,22,34,180,2023-03-22
3850,1,50,401,92,2024-04-12
3851,17,21,97,73,2023-04-12
3852,7,27,7,159,2023-11-26
3853,29,16,109,114,2024-10-15
3854,37,15,277,127,2023-09-16
3855,38,39,398,132,2023-05-04
3856,33,31,113,116,2024-06-13
3857,37,8,437,169,2023-06-21
3858,26,21,146,45,2023-05-16
3859,4,16,44,29,2023-06-30
3860,23,13,23,105,2024-08-13
3861,4,43,44,20,2023-08-04
3862,31,11,311,111,2024-08-10
3863,12,22,292,189,2024-07-19
3864,10,14,410,100,2023-02-26
3865,25,48,465,171,2024-12-07
3866,24,49,144,64,2023-01-15
3867,26,42,466,74,2024-11-14
3868,4,11,484,53,2024-02-20
3869,11,1,51,199,2023-09-28
3870,26,23,266,184,2023-04-13
3871,34,16,434,59,2024-08-12
3872,19,11,59,147,2023-10-03
3873,9,30,449,174,2024-07-04
3874,14,43,494,163,2024-01-23
3875,36,11,356,192,2024-08-11
3876,27,11,227,134,2023-07-27
3877,20,26,180,69,2023-02-04
3878,30,10,270,28,2024-05-26
3879,6,42,206,153,2024-09-29
3880,22,33,302,186,2024-05-17
3881,7,43,7,109,2024-08-16
3882,22,20,262,61,2024-10-02
3883,35,2,395,170,2024-07-11
3884,9,9,129,169,2024-02-02
3885,30,16,230,183,2023-03-08
3886,12,44,372,137,2024-06-09
3887,23,12,383,160,2023-06-09
3888,17,32,257,103,2024-09-25
3889,40,11,360,67,2024-02-17
3890,27,41,27,106,2023-09-19
3891,20,11,60,60,2023-02-22
3892,8,15,368,120,2024-03-27
3893,17,2,337,196,2024-08-03
3894,13,11,413,127,2023-07-22
3895,8,48,408,50,2024-03-27
3896,22,43,182,167,2024-11-13
3897,23,37,63,48,2024-05-04
3898,14,9,14,116,2024-07-28
3899,34,16,434,96,2024-11-03
3900,12,6,252,187,2023-11-18
3901,3,44,43,49,2023-04-23
3902,36,12,356,44,2023-07-12
3903,28,25,428,143,2023-07-15
3904,30,42,110,130,2024-05-20
3905,22,14,142,38,2024-05-08
3906,30,46,470,128,2024-10-11
3907,3,14,283,48,2024-03-08
3908,4,18,84,126,2024-12-07
3909,25,44,145,142,2024-05-19
3910,20,2,100,77,2023-12-28
3911,4,31,404,179,2024-02-02
3912,31,25,191,87,2024-12-17
3913,7,20,207,132,2024-06-02
3914,36,25,236,96,2023-07-28
3915,33,24,113,188,2024-09-11
3916,24,17,424,39,2024-12-19
3917,40,40,80,63,2024-07-08
3918,34,38,114,195,2024-08-29
3919,38,4,198,74,2024-09-16
3920,15,48,15,159,2024-03-20
3921,19,49,59,32,2024-08-22
3922,23,13,423,125,2023-03-18
3923,17,23,177,89,2024-01-31
3924,3,45,363,124,2024-06-24
3925,3,16,3,112,2024-10-14
3926,17,13,377,139,2023-02-12
3927,11,3,411,119,2024-03-06
3928,12,37,92,61,2023-04-07
3929,24,44,304,54,2023-09-02
3930,12,28,172,165,2023-11-02
3931,3,28,483,178,2024-12-20
3932,36,22,396,174,2024-09-14
3933,29,24,269,82,2024-05-03
3934,11,29,371,104,2023-12-19
3935,25,4,265,37,2023-12-31
3936,1,50,161,40,2024-01-10
3937,22,40,222,23,2024-09-07
3938,24,35,384,200,2023-05-06
3939,21,36,61,73,2023-01-24
3940,23,11,223,111,2023-05-08
3941,24,8,344,149,2023-07-09
3942,34,1,114,142,2023-01-15
3943,9,20,369,196,2023-02-06
3944,7,9,47,107,2023-06-24
3945,23,9,143,141,2024-01-16
3946,32,32,272,130,2023-10-24
3947,39,19,279,171,2023-08-03
3948,8,24,128,156,2023-02-10
3949,24,12,264,46,2024-05-04
3950,32,42,352,110,2024-10-15
3951,18,40,218,174,2023-02-17
3952,14,29,374,159,2023-12-03
3953,31,41,391,93,2023-06-14
3954,8,1,208,166,2024-11-26
3955,16,45,136,42,2023-05-10
3956,35,24,315,97,2024-03-02
3957,22,48,142,118,2024-11-06
3958,14,14,174,152,2024-07-19
3959,1,25,81,109,2024-02-01
3960,26,15,186,66,2023-03-09
3961,18,4,218,143,2024-01-23
3962,1,50,401,101,2023-09-07
3963,2,2,442,73,2023-06-20
3964,26,12,266,74,2024-08-27
3965,30,48,190,63,2023-04-04
3966,35,42,235,151,2024-11-23
3967,3,8,3,179,2023-04-05
3968,30,26,350,68,2024-03-30
3969,33,48,73,32,2024-05-17
3970,17,21,217,174,2023-02-04
3971,15,48,255,96,2023-03-08
3972,36,3,356,80,2023-08-27
3973,14,38,174,59,2024-05-09
3974,23,8,383,117,2024-12-07
3975,9,18,209,136,2024-05-20
3976,22,36,142,157,2023-01-09
3977,1,29,281,54,2024-08-16
3978,5,3,165,181,2024-04-19
3979,4,30,164,127,2023-02-19
3980,30,29,110,187,2023-07-15
3981,9,48,409,117,2024-01-12
3982,39,4,319,164,2023-07-03
3983,9,40,169,164,2024-10-21
3984,32,36,232,160,2024-07-13
3985,26,9,426,160,2024-08-20
3986,40,12,120,106,2024-08-25
3987,30,35,270,58,2024-02-16
3988,25,10,345,124,2024-11-06
3989,29,22,69,51,2023-05-08
3990,28,27,348,61,2024-09-13
3991,39,14,359,131,2024-04-29
3992,16,26,256,168,2023-12-09
3993,35,37,75,188,2023-01-20
3994,6,17,486,128,2024-03-28
3995,24,48,424,89,2023-02-20
3996,35,14,275,137,2023-11-24
3997,1,23,361,171,2024-09-22
3998,7,27,407,84,2024-01-09
3999,24,12,264,69,2023-01-18
4000,5,27,205,96,2024-04-09
4001,4,37,484,80,2023-03-08
4002,2,33,82,88,2024-06-04
4003,38,49,78,39,2024-09-01
4004,22,12,182,145,2024-04-26
4005,39,27,79,33,2023-07-09
4006,24,47,24,58,2024-08-26
4007,12,13,332,158,2023-05-01
4008,30,25,190,95,2023-10-04
4009,11,4,171,90,2023-07-07
4010,19,17,219,21,2023-10-07
4011,36,5,76,109,2023-09-15
4012,28,41,148,191,2023-05-09
4013,16,6,416,69,2023-11-07
4014,15,46,375,130,2023-09-26
4015,25,47,465,46,2023-01-13
4016,34,39,274,86,2023-09-12
4017,26,25,186,49,2023-01-28
4018,13,20,493,179,2024-08-06
4019,7,19,287,185,2023-07-17
4020,23,35,343,121,2024-10-20
4021,34,45,314,84,2024-07-10
4022,28,36,428,124,2023-08-20
4023,26,45,306,57,2024-12-23
4024,21,36,21,132,2024-06-21
4025,26,18,186,174,2024-03-18
4026,18,24,218,131,2024-05-26
4027,22,50,422,169,2023-04-16
4028,9,12,409,75,2024-01-02
4029,4,34,284,169,2023-05-27
4030,35,2,195,161,2024-02-14
4031,40,10,40,34,2023-01-23
4032,8,31,8,200,2023-06-24
4033,31,17,111,122,2023-10-15
4034,29,25,389,123,2023-02-25
4035,6,21,286,28,2024-01-07
4036,33,49,433,89,2024-10-16
4037,25,5,25,163,2024-09-14
4038,14,25,374,129,2023-12-18
4039,36,13,436,39,2023-08-23
4040,24,50,344,141,2024-09-09
4041,32,20,112,88,2024-02-05
4042,4,20,364,35,2023-01-10
4043,33,21,73,139,2023-11-14
4044,23,44,103,93,2024-12-19
4045,30,11,230,64,2023-05-27
4046,11,29,371,44,2024-06-17
4047,31,41,151,130,2024-04-10
4048,31,13,151,126,2023-05-07
4049,37,4,197,79,2023-02-26
4050,27,13,187,103,2024-06-17
4051,32,38,392,51,2023-05-24
4052,10,34,490,69,2023-04-17
4053,32,25,392,33,2024-01-10
4054,34,17,474,73,2024-08-24
4055,2,5,202,60,2023-03-14
4056,23,12,223,148,2024-04-21
4057,24,19,464,125,2024-12-01
4058,8,6,88,187,2023-01-25
4059,27,46,307,173,2024-02-17
4060,34,25,114,97,2024-01-13
4061,39,36,199,107,2024-01-12
4062,1,47,201,30,2023-02-21
4063,26,15,266,95,2024-03-05
4064,27,26,147,31,2023-12-31
4065,24,26,424,85,2024-05-05
4066,35,30,355,110,2023-07-01
4067,23,30,103,20,2024-01-09
4068,14,48,494,172,2024-08-13
4069,38,33,118,47,2024-07-03
4070,20,37,300,28,2023-06-23
4071,8,8,288,30,2024-05-11
4072,11,21,171,58,2023-11-05
4073,33,36,113,133,2024-01-27
4074,6,14,6,37,2023-11-16
4075,10,38,290,97,2024-08-13
4076,17,17,97,189,2024-09-19
4077,7,14,287,149,2024-09-12
4078,32,22,472,167,2024-06-19
4079,31,13,231,174,2023-10-22
4080,35,39,355,123,2024-10-16
4081,40,49,280,187,2023-03-08
4082,20,37,140,35,2023-05-27
4083,23,30,183,183,2023-04-05
4084,32,26,32,79,2024-08-24
4085,17,8,97,61,2024-04-17
4086,34,23,194,87,2024-11-23
4087,1,16,481,187,2023-06-29
4088,6,50,6,118,2023-12-12
4089,12,18,12,109,2024-02-23
4090,13,20,373,170,2023-02-26
4091,16,28,216,109,2023-06-30
4092,34,11,394,154,2024-04-01
4093,27,46,227,191,2023-06-13
4094,11,21,11,70,2024-09-07
4095,5,7,5,64,2024-09-20
4096,6,41,166,46,2023-11-01
4097,12,44,212,193,2023-04-22
4098,17,11,337,52,2024-04-06
4099,25,15,425,123,2024-10-26
4100,1,22,281,51,2024-04-26
4101,26,21,266,62,2024-11-02
4102,22,20,422,152,2023-06-21
4103,23,42,463,159,2024-11-14
4104,26,10,346,175,2023-08-03
4105,8,12,88,190,2024-06-10
4106,30,13,70,142,2024-08-10
4107,3,45,163,174,2023-08-20
4108,5,39,285,114,2023-08-19
4109,30,38,430,34,2023-05-05
4110,14,39,54,126,2024-04-18
4111,14,9,254,70,2023-07-05
4112,22,41,462,144,2023-06-07
4113,34,40,394,33,2024-06-04
4114,26,1,26,139,2024-07-14
4115,35,32,315,51,2023-11-20
4116,26,46,186,53,2023-07-10
4117,7,12,327,186,2023-06-02
4118,32,36,232,106,2023-05-11
4119,30,32,230,70,2024-04-04
4120,16,23,296,49,2023-09-16
4121,22,24,22,115,2024-05-26
4122,25,31,185,133,2023-09-27
4123,1,12,121,131,2024-09-09
4124,2,28,2,36,2023-11-12
4125,12,44,372,194,2023-12-27
4126,27,26,67,73,2024-08-29
4127,17,50,137,28,2023-08-02
4128,11,14,491,31,2024-08-16
4129,22,33,222,35,2024-01-14
4130,8,5,248,86,2024-11-28
4131,12,19,372,174,2024-10-03
4132,21,45,221,190,2024-01-27
4133,30,27,30,56,2024-10-26
4134,4,15,124,102,2023-02-27
4135,17,23,337,143,2024-11-11
4136,12,45,492,149,2024-07-10
4137,39,17,279,116,2023-08-23
4138,33,40,233,67,2024-10-12
4139,36,8,236,28,2024-03-20
4140,38,50,118,167,2023-05-31
4141,24,45,464,22,2023-03-31
4142,10,11,250,55,2023-01-21
4143,17,20,137,153,2024-01-06
4144,9,42,329,94,2024-10-01
4145,8,33,448,82,2023-02-17
4146,30,47,30,155,2023-10-25
4147,6,32,486,105,2023-07-01
4148,37,16,117,199,2023-05-02
4149,28,40,188,85,2024-12-23
4150,29,6,109,77,2024-11-19
4151,34,2,354,49,2024-10-05
4152,40,17,80,79,2023-04-30
4153,5,18,245,111,2023-03-18
4154,8,16,128,80,2023-07-30
4155,10,11,290,166,2024-08-28
4156,28,30,428,87,2023-11-19
4157,3,10,323,50,2023-01-18
4158,37,38,77,97,2024-01-10
4159,27,31,267,127,2023-11-18
4160,32,22,72,130,2023-05-31
4161,35,25,115,153,2024-12-23
4162,34,9,114,145,2024-10-30
4163,24,40,424,132,2023-10-09
4164,5,9,405,93,2023-03-14
4165,30,19,110,187,2023-09-13
4166,32,23,272,179,2024-03-22
4167,38,16,78,190,2023-03-19
4168,40,40,320,84,2023-11-08
4169,33,50,193,186,2023-01-02
4170,19,46,19,141,2024-08-12
4171,7,25,367,125,2024-11-01
4172,30,17,70,125,2024-09-19
4173,13,39,493,200,2023-06-08
4174,5,11,5,85,2023-01-23
4175,23,16,263,86,2023-12-06
4176,24,13,424,146,2023-04-24
4177,16,41,376,116,2024-06-21
4178,17,21,177,192,2023-01-31
4179,29,21,29,115,2023-04-10
4180,21,11,421,171,2023-03-03
4181,17,19,217,126,2024-08-27
4182,1,13,401,115,2024-03-19
4183,15,16,495,29,2023-01-11
4184,3,24,83,126,2024-07-10
4185,25,7,105,76,2024-01-20
4186,18,33,138,197,2024-03-14
4187,38,16,398,194,2023-12-03
4188,13,17,373,79,2023-05-27
4189,27,38,267,36,2023-04-27
4190,2,34,402,163,2024-04-15
4191,25,21,225,90,2023-09-05
4192,37,35,437,146,2023-02-23
4193,7,38,127,21,2023-02-12
4194,24,37,264,67,2024-03-29
4195,17,49,97,139,2023-06-02
4196,7,23,287,123,2024-05-23
4197,39,38,319,158,2023-04-18
4198,33,1,393,178,2023-03-19
4199,6,2,206,161,2024-07-16
4200,4,9,44,168,2024-11-09
4201,26,8,26,35,2023-05-04
4202,22,20,62,24,2023-01-19
4203,26,1,426,130,2024-01-05
4204,27,10,267,104,2024-04-16
4205,22,48,382,24,2023-06-21
4206,20,33,20,118,2023-08-10
4207,13,8,453,156,2023-09-09
4208,33,28,313,148,2024-08-11
4209,37,4,117,154,2023-03-15
4210,30,6,470,134,2024-11-12
4211,27,12,467,152,2024-08-16
4212,25,47,65,124,2024-05-24
4213,14,46,54,48,2024-12-06
4214,12,43,452,94,2024-04-03
4215,9,42,489,58,2024-06-03
4216,15,29,335,109,2024-03-12
4217,28,14,388,197,2023-01-15
4218,5,31,125,28,2024-04-23
4219,32,48,32,168,2023-12-01
4220,23,31,423,48,2024-10-07
4221,32,4,392,56,2024-04-06
4222,27,46,107,80,2023-05-24
4223,4,9,284,194,2024-04-06
4224,23,8,343,27,2023-02-27
4225,15,21,335,173,2023-09-26
4226,16,39,496,197,2024-09-12
4227,15,45,295,128,2024-02-16
4228,13,46,133,128,2024-01-27
4229,2,3,282,58,2024-12-21
4230,2,5,442,51,2023-03-13
4231,21,16,101,184,2023-01-09
4232,15,21,375,71,2024-10-18
4233,20,21,20,175,2023-06-20
4234,10,36,210,63,2024-08-05
4235,10,1,250,188,2024-12-29
4236,18,27,298,35,2024-10-12
4237,15,9,455,137,2023-08-11
4238,36,14,36,81,2024-05-30
4239,19,14,419,167,2023-02-07
4240,5,29,485,93,2024-04-19
4241,4,14,84,125,2023-08-10
4242,5,37,45,124,2023-04-22
4243,4,23,404,168,2023-10-28
4244,28,20,308,169,2023-10-07
4245,37,29,117,197,2023-02-07
4246,14,40,94,168,2023-12-01
4247,18,35,58,185,2023-05-21
4248,17,42,377,128,2024-12-04
4249,24,26,224,88,2024-05-25
4250,27,15,27,47,2024-07-01
4251,39,35,79,31,2023-08-15
4252,31,31,231,193,2023-10-24
4253,16,40,456,84,2024-02-11
4254,30,48,110,85,2023-11-21
4255,6,21,6,96,2023-12-06
4256,20,49,220,107,2023-12-11
4257,17,48,217,167,2024-03-21
4258,27,25,67,153,2024-03-20
4259,10,32,90,38,2024-12-11
4260,17,49,97,122,2024-12-23
4261,19,21,139,134,2024-10-22
4262,30,35,270,191,2024-10-29
4263,8,4,128,163,2023-06-10
4264,16,32,416,24,2023-11-10
4265,28,50,348,89,2024-11-21
4266,35,19,475,21,2023-02-21
4267,12,50,52,45,2024-12-18
4268,3,44,43,82,2023-03-15
4269,30,27,190,195,2024-02-06
4270,32,46,392,33,2023-10-29
4271,32,46,192,78,2023-05-05
4272,37,30,157,77,2023-01-27
4273,21,13,421,190,2023-03-02
4274,29,28,349,114,2023-02-04
4275,19,25,59,199,2023-02-09
4276,35,15,435,48,2023-08-11
4277,25,32,345,186,2024-01-25
4278,35,32,35,82,2023-11-29
4279,33,43,153,170,2024-04-20
4280,9,33,209,198,2023-08-14
4281,18,14,378,22,2023-12-16
4282,2,8,242,193,2023-09-21
4283,17,19,177,166,2024-11-21
4284,33,49,393,114,2024-01-12
4285,3,46,363,183,2024-09-29
4286,26,17,386,48,2024-05-20
4287,24,29,424,34,2023-05-06
4288,13,19,13,30,2024-03-11
4289,22,22,382,112,2023-04-27
4290,20,2,140,93,2023-11-08
4291,34,18,434,138,2024-07-29
4292,7,46,247,129,2024-11-01
4293,28,30,388,73,2023-03-12
4294,18,45,498,196,2024-07-24
4295,4,24,124,129,2023-03-09
4296,22,10,62,154,2024-07-21
4297,28,13,188,120,2023-04-11
4298,26,21,426,89,2023-03-12
4299,32,38,432,34,2023-05-15
4300,6,16,286,127,2024-09-27
4301,22,13,302,61,2023-06-05
4302,23,45,463,158,2024-01-25
4303,4,37,284,88,2023-06-24
4304,2,43,202,196,2023-09-27
4305,8,37,328,200,2024-06-30
4306,23,13,23,48,2023-08-06
4307,24,9,344,27,2023-06-21
4308,40,43,160,39,2023-05-08
4309,12,31,292,124,2023-03-31
4310,9,8,9,182,2023-10-06
4311,37,11,117,187,2023-02-15
4312,35,16,435,116,2023-05-13
4313,26,1,226,117,2024-06-18
4314,7,18,487,134,2023-10-05
4315,29,31,29,52,2024-01-01
4316,23,26,383,71,2024-07-26
4317,35,1,235,148,2023-12-19
4318,24,28,24,103,2024-06-27
4319,6,40,446,136,2023-07-13
4320,15,13,255,199,2023-07-21
4321,26,32,186,127,2023-12-26
4322,13,6,13,31,2024-06-12
4323,34,34,74,61,2024-10-24
4324,19,9,459,190,2023-08-28
4325,1,35,361,192,2024-04-23
4326,24,14,144,187,2024-06-15
4327,17,39,497,61,2023-02-04
4328,30,41,70,29,2024-07-15
4329,37,38,197,156,2024-01-22
4330,1,40,321,62,2023-04-26
4331,8,48,408,107,2024-02-25
4332,40,44,480,51,2024-06-15
4333,7,38,447,37,2024-08-25
4334,14,16,214,22,2023-09-01
4335,8,28,368,52,2024-10-11
4336,36,13,36,108,2023-08-22
4337,20,24,20,86,2023-04-21
4338,5,6,485,26,2024-04-08
4339,28,34,268,127,2023-05-31
4340,17,21,217,174,2024-10-23
4341,34,33,314,198,2023-12-19
4342,15,32,255,157,2024-08-14
4343,25,16,145,115,2023-03-10
4344,19,8,59,76,2024-10-11
4345,30,15,390,43,2024-04-10
4346,8,26,368,44,2023-05-19
4347,9,36,489,71,2024-12-03
4348,3,37,203,195,2023-12-29
4349,39,19,199,52,2023-09-02
4350,14,40,294,28,2024-04-07
4351,28,26,348,188,2023-04-15
4352,37,13,157,144,2023-02-03
4353,4,16,484,119,2023-10-21
4354,35,30,395,55,2024-06-02
4355,2,28,122,104,2024-05-21
4356,12,49,132,30,2023-01-07
4357,32,20,232,82,2023-03-02
4358,23,9,23,137,2024-03-07
4359,24,43,224,153,2024-06-20
4360,32,4,232,163,2024-05-08
4361,40,31,360,64,2024-06-02
4362,36,47,76,52,2024-07-10
4363,5,36,165,130,2023-07-19
4364,9,11,169,121,2023-04-26
4365,26,42,26,50,2023-06-30
4366,35,30,235,112,2024-05-10
4367,9,30,289,24,2023-10-15
4368,31,10,431,179,2024-06-28
4369,3,22,403,182,2024-08-27
4370,10,28,410,105,2024-11-25
4371,4,40,124,116,2024-05-21
4372,38,26,118,42,2024-09-05
4373,22,19,102,46,2023-11-13
4374,36,38,116,20,2024-12-29
4375,22,35,102,70,2024-04-07
4376,12,20,492,152,2023-01-09
4377,14,33,294,92,2024-05-26
4378,10,14,450,181,2023-04-20
4379,15,9,255,132,2024-12-21
4380,13,35,333,45,2023-09-22
4381,14,20,214,172,2023-11-06
4382,37,1,397,117,2023-02-16
4383,1,39,441,183,2024-10-14
4384,32,20,232,75,2023-04-26
4385,24,30,424,82,2024-11-02
4386,16,30,256,177,2024-07-16
4387,20,46,260,79,2023-02-15
4388,31,18,71,99,2024-12-24
4389,33,48,73,168,2023-11-13
4390,25,30,385,121,2024-03-25
4391,30,25,430,58,2023-10-07
4392,23,3,343,198,2024-03-06
4393,6,38,406,195,2024-09-10
4394,10,38,250,53,2023-12-16
4395,3,12,483,95,2023-09-16
4396,34,19,34,178,2023-06-18
4397,35,8,75,141,2023-11-09
4398,10,11,450,102,2024-12-23
4399,39,45,119,159,2023-12-05
4400,1,41,241,70,2024-09-12
4401,12,38,252,151,2024-03-19
4402,18,40,218,133,2023-01-09
4403,33,49,153,150,2023-08-06
4404,8,32,488,53,2024-03-11
4405,13,45,253,21,2023-04-18
4406,27,44,187,142,2023-03-21
4407,10,14,10,124,2023-12-24
4408,26,5,466,136,2023-09-04
4409,38,20,278,193,2023-04-22
4410,27,22,267,175,2024-07-08
4411,33,46,113,56,2024-08-15
4412,8,29,48,188,2023-05-31
4413,39,12,279,29,2024-11-05
4414,3,3,163,158,2024-04-05
4415,8,28,448,32,2024-03-20
4416,20,32,340,178,2023-06-03
4417,10,31,490,50,2024-06-30
4418,29,25,29,137,2024-03-26
4419,13,50,53,66,2024-06-17
4420,40,22,40,171,2024-04-08
4421,26,37,306,87,2023-08-10
4422,4,10,244,41,2024-10-24
4423,22,13,422,34,2023-02-26
4424,35,45,35,197,2024-10-22
4425,3,5,403,25,2023-08-06
4426,19,14,19,83,2023-03-31
4427,16,4,16,35,2023-02-28
4428,22,13,62,79,2024-11-25
4429,32,23,112,150,2023-05-24
4430,25,21,345,126,2024-10-16
4431,8,27,488,181,2023-11-23
4432,40,24,360,62,2024-04-27
4433,15,4,495,115,2023-06-11
4434,28,25,108,25,2024-08-04
4435,30,1,390,138,2023-07-14
4436,22,43,102,166,2024-05-30
4437,17,4,257,164,2024-01-24
4438,7,10,207,116,2024-08-30
4439,17,44,417,29,2024-12-19
4440,30,48,390,182,2023-01-18
4441,28,39,148,108,2024-09-07
4442,26,11,426,112,2023-05-25
4443,23,10,143,68,2023-02-16
4444,23,9,463,150,2023-11-18
4445,8,17,88,191,2024-04-19
4446,31,33,231,113,2024-11-10
4447,28,36,348,116,2023-06-26
4448,25,14,345,160,2024-10-24
4449,19,22,139,36,2023-07-23
4450,24,4,24,118,2023-07-10
4451,20,25,380,178,2024-04-15
4452,40,29,320,81,2023-09-20
4453,35,27,75,47,2024-02-22
4454,9,38,449,117,2023-08-10
4455,17,34,417,44,2024-05-18
4456,19,22,299,193,2024-11-02
4457,1,11,361,114,2024-03-06
4458,22,48,302,38,2023-05-25
4459,18,43,18,25,2023-11-06
4460,6,3,486,122,2023-11-27
4461,6,39,446,59,2023-11-27
4462,13,29,13,187,2024-05-18
4463,5,7,405,88,2023-06-24
4464,10,27,490,98,2024-04-07
4465,33,29,273,193,2023-03-09
4466,28,50,268,87,2024-03-11
4467,12,31,52,107,2024-10-07
4468,10,44,290,41,2023-08-24
4469,28,32,428,76,2024-08-24
4470,11,47,91,101,2024-05-29
4471,5,44,405,141,2024-06-27
4472,33,10,393,43,2024-11-18
4473,3,23,163,185,2023-07-24
4474,4,23,324,142,2024-03-26
4475,35,37,475,60,2023-03-06
4476,35,46,115,166,2024-07-04
4477,12,19,492,97,2023-12-03
4478,39,44,39,178,2023-06-24
4479,15,27,55,75,2024-04-14
4480,32,2,192,200,2024-11-23
4481,38,39,158,108,2023-01-28
4482,35,4,195,26,2023-11-25
4483,25,12,385,30,2023-12-20
4484,18,35,138,109,2024-11-16
4485,40,42,80,101,2023-09-26
4486,15,3,15,73,2024-12-24
4487,12,26,292,177,2024-04-02
4488,2,45,242,79,2024-11-30
4489,14,6,174,107,2023-09-21
4490,36,22,476,179,2023-05-25
4491,32,12,232,64,2024-03-07
4492,4,8,244,65,2023-11-14
4493,10,8,50,171,2023-09-19
4494,36,13,76,46,2023-01-08
4495,5,15,485,35,2023-09-25
4496,13,12,293,139,2024-01-17
4497,37,18,397,169,2024-02-26
4498,35,33,435,178,2024-08-05
4499,40,3,360,69,2024-11-25
4500,3,29,483,181,2023-12-27
4501,38,37,478,121,2023-12-15
4502,29,27,229,103,2023-11-08
4503,31,12,431,173,2023-06-08
4504,16,48,216,166,2024-11-04
4505,8,5,248,51,2024-09-02
4506,38,48,358,167,2024-03-12
4507,21,24,381,119,2023-07-23
4508,22,16,422,193,2024-02-24
4509,32,41,232,57,2024-05-09
4510,4,13,84,48,2023-11-28
4511,30,22,270,87,2024-12-18
4512,11,25,371,69,2023-12-06
4513,40,8,40,31,2024-05-26
4514,20,16,60,126,2024-03-11
4515,33,45,273,45,2024-05-02
4516,10,43,10,152,2024-07-10
4517,1,10,321,78,2023-04-20
4518,30,40,190,165,2024-05-31
4519,36,18,236,197,2023-08-14
4520,19,26,259,80,2023-08-30
4521,6,13,406,159,2024-03-21
4522,17,40,97,122,2024-09-18
4523,16,6,16,158,2024-07-17
4524,30,12,230,171,2024-12-12
4525,33,34,153,113,2024-10-07
4526,31,50,471,71,2023-07-03
4527,33,1,313,195,2024-01-24
4528,11,38,491,152,2024-02-02
4529,26,44,426,92,2024-06-02
4530,17,14,337,76,2024-04-22
4531,16,1,256,128,2024-05-23
4532,14,16,54,45,2023-11-15
4533,27,13,107,117,2023-05-13
4534,39,22,39,157,2024-05-30
4535,28,47,468,132,2024-02-08
4536,27,15,307,141,2023-08-18
4537,10,20,490,186,2023-03-28
4538,38,45,38,76,2024-12-11
4539,16,2,296,200,2023-04-15
4540,12,2,252,191,2023-03-24
4541,30,9,430,159,2023-08-11
4542,40,31,320,179,2023-06-16
4543,16,26,216,128,2024-09-08
4544,2,7,2,101,2024-09-20
4545,10,22,50,131,2023-04-02
4546,34,5,354,195,2024-11-21
4547,18,10,58,183,2023-09-05
4548,28,45,228,156,2024-08-03
4549,40,32,200,132,2024-02-21
4550,32,28,232,109,2024-06-16
4551,9,19,289,175,2023-10-29
4552,37,50,237,91,2023-09-22
4553,5,48,445,135,2024-08-03
