order_item_id,order_id,product_id,quantity,price
34841,11630,132,2,5.71
34842,11631,464,1,24.28
34843,11631,465,1,11.35
34844,11631,102,1,6.03
34845,11632,438,2,7.01
34846,11632,171,1,4.76
34847,11632,338,2,7.55
34848,11632,24,1,3.51
34849,11633,177,1,2.99
34850,11633,165,1,5.12
34851,11634,16,2,3.34
34852,11634,266,2,3.89
34853,11635,274,2,3.11
34854,11635,261,1,5.96
34855,11635,421,1,7.44
34856,11636,197,1,5.56
34857,11636,331,2,7.43
34858,11636,294,1,4.40
34859,11636,117,1,5.97
34860,11637,83,2,2.88
34861,11637,409,2,4.27
34862,11637,464,1,24.28
34863,11637,246,1,4.13
34864,11638,16,1,3.34
34865,11638,209,2,2.98
34866,11639,443,1,7.50
34867,11639,265,2,5.82
34868,11640,140,1,4.76
34869,11640,266,1,3.89
34870,11640,128,2,3.98
34871,11641,93,2,5.52
34872,11641,66,1,6.28
34873,11642,384,2,8.11
34874,11642,403,2,5.25
34875,11642,191,1,4.64
34876,11642,226,1,4.10
34877,11643,119,1,6.16
34878,11643,340,1,7.11
34879,11643,200,1,2.93
34880,11644,49,2,4.16
34881,11644,112,1,4.07
34882,11644,481,2,27.27
34883,11645,140,1,4.76
34884,11645,295,2,5.56
34885,11646,370,2,5.54
34886,11646,416,1,3.85
34887,11646,248,2,5.75
34888,11646,52,2,4.32
34889,11647,7,2,3.64
34890,11647,159,1,5.17
34891,11647,455,2,17.25
34892,11647,104,2,4.86
34893,11648,282,1,4.50
34894,11648,143,1,2.75
34895,11649,48,2,3.68
34896,11649,406,2,3.39
34897,11649,8,1,2.97
34898,11649,409,2,4.27
34899,11650,320,2,3.71
34900,11650,265,2,5.82
34901,11651,74,1,6.39
34902,11651,346,2,6.66
34903,11651,270,1,4.60
34904,11652,93,2,5.52
34905,11652,358,2,6.96
34906,11652,447,1,3.09
34907,11652,342,1,5.32
34908,11653,402,1,3.84
34909,11653,129,2,5.11
34910,11653,277,1,3.72
34911,11653,342,1,5.32
34912,11654,271,1,4.91
34913,11654,323,1,4.29
34914,11654,467,2,18.78
34915,11655,264,2,3.36
34916,11655,390,1,4.61
34917,11655,403,1,5.25
34918,11655,55,2,6.03
34919,11656,436,2,3.13
34920,11656,74,1,6.39
34921,11657,71,1,3.61
34922,11657,333,2,5.35
34923,11657,421,1,7.44
34924,11658,4,1,3.85
34925,11658,207,2,6.23
34926,11659,481,1,27.27
34927,11659,450,1,2.08
34928,11659,325,1,3.39
34929,11659,347,1,5.67
34930,11660,44,2,5.01
34931,11660,1,2,3.59
34932,11661,113,1,4.58
34933,11661,235,1,4.91
34934,11661,170,2,3.08
34935,11661,144,1,3.95
34936,11662,272,1,3.85
34937,11662,386,2,8.31
34938,11663,169,1,5.01
34939,11663,84,2,4.94
34940,11663,352,2,5.77
34941,11663,117,1,5.97
34942,11664,67,1,2.91
34943,11664,84,1,4.94
34944,11665,68,2,5.00
34945,11665,99,2,4.11
34946,11665,262,1,3.43
34947,11665,152,1,5.18
34948,11666,369,1,4.89
34949,11666,357,2,2.89
34950,11667,470,2,22.27
34951,11667,303,2,4.96
34952,11667,1,1,3.59
34953,11668,459,2,21.10
34954,11668,252,2,5.55
34955,11668,31,1,4.05
34956,11669,462,1,17.08
34957,11669,223,1,4.50
34958,11669,354,1,3.04
34959,11669,124,2,3.42
34960,11670,365,1,4.81
34961,11670,471,2,20.68
34962,11670,202,1,4.53
34963,11670,442,2,4.12
34964,11671,357,1,2.89
34965,11671,276,2,3.00
34966,11671,263,2,3.28
34967,11672,14,1,5.68
34968,11672,476,1,13.84
34969,11673,263,1,3.28
34970,11673,12,1,5.00
34971,11673,37,2,5.74
34972,11673,44,1,5.01
34973,11674,141,2,4.04
34974,11674,374,2,3.58
34975,11675,491,2,10.52
34976,11675,42,2,6.15
34977,11675,157,1,2.90
34978,11675,134,1,4.02
34979,11676,348,1,3.47
34980,11676,222,1,5.48
34981,11677,240,2,4.87
34982,11677,395,1,3.23
34983,11677,368,2,2.03
34984,11678,494,2,6.27
34985,11678,381,2,8.00
34986,11678,457,1,24.99
34987,11679,183,2,4.27
34988,11679,382,2,6.83
34989,11679,160,1,5.01
34990,11679,468,2,23.20
34991,11680,101,2,5.34
34992,11680,161,1,5.69
34993,11680,197,1,5.56
34994,11680,170,1,3.08
34995,11681,447,1,3.09
34996,11681,474,1,13.51
34997,11682,44,1,5.01
34998,11682,38,1,5.07
34999,11682,80,1,2.59
35000,11682,321,2,4.29
35001,11683,2,1,4.45
35002,11683,177,1,2.99
35003,11684,78,1,4.48
35004,11684,69,1,4.80
35005,11684,204,2,3.28
35006,11685,125,2,3.40
35007,11685,392,1,2.18
35008,11685,254,2,5.29
35009,11685,398,2,6.85
35010,11686,287,1,3.56
35011,11686,232,1,3.13
35012,11686,111,1,6.32
35013,11687,447,2,3.09
35014,11687,259,1,5.54
35015,11687,460,1,13.14
35016,11687,495,1,18.34
35017,11688,3,2,2.83
35018,11688,28,2,2.86
35019,11689,295,2,5.56
35020,11689,397,1,4.47
35021,11690,184,2,5.01
35022,11690,52,1,4.32
35023,11691,91,2,2.83
35024,11691,192,1,3.44
35025,11691,417,2,2.75
35026,11691,376,1,7.42
35027,11692,337,1,4.22
35028,11692,70,1,3.95
35029,11692,64,2,4.99
35030,11693,46,2,4.50
35031,11693,43,2,3.91
35032,11694,111,1,6.32
35033,11694,264,2,3.36
35034,11694,257,1,4.33
35035,11694,422,1,5.53
35036,11695,345,1,5.17
35037,11695,252,2,5.55
35038,11695,482,1,23.36
35039,11695,142,2,5.83
35040,11696,345,2,5.17
35041,11696,332,1,5.23
35042,11696,119,2,6.16
35043,11697,146,2,2.83
35044,11697,489,2,7.45
35045,11697,453,2,16.60
35046,11697,143,1,2.75
35047,11698,230,2,5.63
35048,11698,266,1,3.89
35049,11698,329,2,8.02
35050,11699,47,2,4.99
35051,11699,148,1,4.05
35052,11699,190,2,3.00
35053,11700,200,2,2.93
35054,11700,364,2,5.68
35055,11700,60,2,4.58
35056,11701,471,1,20.68
35057,11701,127,2,4.99
35058,11701,9,1,3.74
35059,11702,240,2,4.87
35060,11702,168,2,5.18
35061,11703,101,2,5.34
35062,11703,494,2,6.27
35063,11703,67,1,2.91
35064,11703,423,1,6.27
35065,11704,3,1,2.83
35066,11704,462,1,17.08
35067,11704,59,1,5.13
35068,11704,217,2,4.99
35069,11705,298,1,3.58
35070,11705,435,1,6.52
35071,11706,143,2,2.75
35072,11706,2,2,4.45
35073,11707,182,2,3.86
35074,11707,48,1,3.68
35075,11707,103,2,2.79
35076,11708,413,2,4.11
35077,11708,483,1,26.37
35078,11708,458,1,16.86
35079,11709,90,2,4.91
35080,11709,315,1,3.65
35081,11709,46,1,4.50
35082,11710,47,2,4.99
35083,11710,375,1,6.12
35084,11710,331,2,7.43
35085,11710,364,1,5.68
35086,11711,96,1,4.06
35087,11711,94,1,4.29
35088,11711,375,2,6.12
35089,11712,64,2,4.99
35090,11712,200,1,2.93
35091,11712,230,1,5.63
35092,11712,420,2,2.65
35093,11713,9,2,3.74
35094,11713,495,1,18.34
35095,11714,421,1,7.44
35096,11714,335,2,6.39
35097,11715,449,2,3.78
35098,11715,139,1,6.10
35099,11716,379,2,6.29
35100,11716,87,1,2.76
35101,11716,76,1,4.57
35102,11717,367,2,4.48
35103,11717,219,1,2.65
35104,11717,491,1,10.52
35105,11718,223,2,4.50
35106,11718,158,1,5.14
35107,11718,493,1,20.25
35108,11719,305,1,5.63
35109,11719,231,1,4.64
35110,11719,426,1,4.19
35111,11719,282,1,4.50
35112,11720,449,1,3.78
35113,11720,210,1,6.47
35114,11720,476,2,13.84
35115,11721,107,2,3.44
35116,11721,186,1,3.59
35117,11722,203,1,4.17
35118,11722,163,1,5.39
35119,11722,443,2,7.50
35120,11723,81,1,6.38
35121,11723,168,2,5.18
35122,11723,334,2,2.11
35123,11723,398,2,6.85
35124,11724,396,1,6.09
35125,11724,211,2,4.59
35126,11725,303,1,4.96
35127,11725,426,1,4.19
35128,11725,9,2,3.74
35129,11725,147,1,4.72
35130,11726,217,1,4.99
35131,11726,480,2,29.87
35132,11727,459,1,21.10
35133,11727,413,2,4.11
35134,11727,75,1,5.08
35135,11728,295,2,5.56
35136,11728,341,2,4.22
35137,11728,136,1,5.58
35138,11728,206,1,5.97
35139,11729,370,1,5.54
35140,11729,174,2,6.19
35141,11729,394,2,7.36
35142,11729,267,2,3.22
35143,11730,481,1,27.27
35144,11730,250,1,3.30
35145,11730,297,2,5.86
35146,11731,287,1,3.56
35147,11731,162,2,6.44
35148,11731,408,1,6.44
35149,11731,113,2,4.58
35150,11732,474,2,13.51
35151,11732,63,2,3.23
35152,11732,366,1,8.23
35153,11732,216,2,5.98
35154,11733,397,2,4.47
35155,11733,283,2,4.84
35156,11733,81,2,6.38
35157,11734,429,2,2.30
35158,11734,173,2,4.81
35159,11734,342,2,5.32
35160,11734,299,2,4.19
35161,11735,427,2,8.37
35162,11735,254,2,5.29
35163,11735,376,2,7.42
35164,11736,36,1,5.43
35165,11736,142,2,5.83
35166,11736,178,1,4.65
35167,11737,491,2,10.52
35168,11737,394,2,7.36
35169,11737,173,1,4.81
35170,11738,57,2,2.62
35171,11738,380,1,4.73
35172,11738,56,1,4.95
35173,11739,202,2,4.53
35174,11739,280,2,5.80
35175,11740,473,2,12.82
35176,11740,59,2,5.13
35177,11741,209,2,2.98
35178,11741,112,2,4.07
35179,11741,124,2,3.42
35180,11742,402,2,3.84
35181,11742,74,2,6.39
35182,11743,284,2,4.07
35183,11743,96,2,4.06
35184,11743,259,2,5.54
35185,11743,38,1,5.07
35186,11744,20,1,4.13
35187,11744,370,2,5.54
35188,11744,396,2,6.09
35189,11744,130,1,5.75
35190,11745,297,1,5.86
35191,11745,173,2,4.81
35192,11745,353,2,7.58
35193,11745,391,2,8.34
35194,11746,238,1,4.82
35195,11746,307,2,5.99
35196,11747,441,2,4.98
35197,11747,410,2,8.08
35198,11747,65,1,2.70
35199,11748,431,2,2.87
35200,11748,180,2,2.70
35201,11749,280,2,5.80
35202,11749,344,1,7.90
35203,11750,405,1,8.10
35204,11750,250,2,3.30
35205,11750,28,2,2.86
35206,11750,474,2,13.51
35207,11751,28,1,2.86
35208,11751,389,2,4.71
35209,11751,358,2,6.96
35210,11751,214,2,4.15
35211,11752,461,1,21.70
35212,11752,320,2,3.71
35213,11753,106,2,5.27
35214,11753,405,2,8.10
35215,11753,300,2,3.57
35216,11754,454,2,16.46
35217,11754,175,1,4.03
35218,11754,346,2,6.66
35219,11754,194,2,6.21
35220,11755,265,2,5.82
35221,11755,162,2,6.44
35222,11755,321,1,4.29
35223,11755,123,2,6.13
35224,11756,282,2,4.50
35225,11756,225,2,3.89
35226,11756,355,2,3.08
35227,11757,247,2,5.96
35228,11757,75,2,5.08
35229,11757,25,2,5.60
35230,11758,409,2,4.27
35231,11758,60,1,4.58
35232,11758,344,2,7.90
35233,11758,237,2,5.27
35234,11759,97,2,5.83
35235,11759,77,2,5.15
35236,11760,325,2,3.39
35237,11760,441,1,4.98
35238,11761,145,2,5.28
35239,11761,35,2,5.97
35240,11762,394,2,7.36
35241,11762,117,1,5.97
35242,11762,90,2,4.91
35243,11762,276,2,3.00
35244,11763,408,2,6.44
35245,11763,121,1,4.85
35246,11764,237,2,5.27
35247,11764,196,1,4.33
35248,11764,93,2,5.52
35249,11765,193,1,2.89
35250,11765,446,1,4.54
35251,11766,439,1,2.55
35252,11766,351,1,3.13
35253,11767,489,2,7.45
35254,11767,229,2,5.85
35255,11768,293,2,3.51
35256,11768,466,2,23.16
35257,11768,379,2,6.29
35258,11768,238,1,4.82
35259,11769,339,1,6.89
35260,11769,15,2,5.45
35261,11769,500,2,25.74
35262,11769,192,2,3.44
35263,11770,453,1,16.60
35264,11770,5,2,2.79
35265,11770,294,1,4.40
35266,11771,285,1,4.93
35267,11771,335,1,6.39
35268,11771,119,2,6.16
35269,11772,442,1,4.12
35270,11772,294,1,4.40
35271,11773,50,1,5.84
35272,11773,450,2,2.08
35273,11773,85,1,5.64
35274,11773,187,1,5.98
35275,11774,340,2,7.11
35276,11774,315,1,3.65
35277,11774,188,2,5.74
35278,11775,271,1,4.91
35279,11775,337,2,4.22
35280,11775,332,1,5.23
35281,11775,62,1,3.70
35282,11776,216,1,5.98
35283,11776,391,1,8.34
35284,11776,23,1,3.19
35285,11776,420,2,2.65
35286,11777,321,2,4.29
35287,11777,108,2,3.96
35288,11777,305,1,5.63
35289,11778,157,1,2.90
35290,11778,476,1,13.84
35291,11778,482,2,23.36
35292,11779,248,1,5.75
35293,11779,152,1,5.18
35294,11779,83,2,2.88
35295,11780,183,1,4.27
35296,11780,337,2,4.22
35297,11780,442,2,4.12
35298,11780,210,2,6.47
35299,11781,286,1,3.17
35300,11781,348,2,3.47
35301,11781,73,2,3.82
35302,11782,291,1,5.50
35303,11782,73,2,3.82
35304,11783,184,2,5.01
35305,11783,69,2,4.80
35306,11784,499,2,7.09
35307,11784,447,2,3.09
35308,11785,35,2,5.97
35309,11785,307,1,5.99
35310,11786,115,2,5.22
35311,11786,251,2,5.50
35312,11786,233,1,5.78
35313,11786,485,1,20.57
35314,11787,45,2,2.57
35315,11787,285,1,4.93
35316,11787,348,1,3.47
35317,11787,68,1,5.00
35318,11788,238,2,4.82
35319,11788,291,1,5.50
35320,11789,426,1,4.19
35321,11789,356,1,6.13
35322,11790,171,1,4.76
35323,11790,304,1,5.25
35324,11790,472,1,22.53
35325,11790,412,2,3.67
35326,11791,303,1,4.96
35327,11791,365,1,4.81
35328,11791,322,2,3.67
35329,11791,104,1,4.86
35330,11792,211,1,4.59
35331,11792,224,1,5.34
35332,11793,73,2,3.82
35333,11793,178,1,4.65
35334,11794,296,2,4.05
35335,11794,291,2,5.50
35336,11795,496,2,8.14
35337,11795,480,1,29.87
35338,11795,26,1,6.35
35339,11795,256,1,4.34
35340,11796,365,2,4.81
35341,11796,29,2,5.50
35342,11796,45,2,2.57
35343,11796,67,2,2.91
35344,11797,427,2,8.37
35345,11797,207,1,6.23
35346,11798,211,2,4.59
35347,11798,26,1,6.35
35348,11798,17,1,5.89
35349,11798,138,1,4.35
35350,11799,353,2,7.58
35351,11799,224,1,5.34
35352,11799,123,1,6.13
35353,11799,131,1,6.27
35354,11800,399,1,7.96
35355,11800,437,2,6.17
35356,11801,119,1,6.16
35357,11801,190,2,3.00
35358,11801,360,1,5.09
35359,11802,44,1,5.01
35360,11802,121,1,4.85
35361,11802,269,1,3.07
35362,11802,49,1,4.16
35363,11803,207,2,6.23
35364,11803,204,2,3.28
35365,11803,192,1,3.44
35366,11804,132,2,5.71
35367,11804,162,1,6.44
35368,11805,299,2,4.19
35369,11805,394,2,7.36
35370,11805,302,1,3.66
35371,11805,156,2,4.82
35372,11806,275,1,5.06
35373,11806,444,1,5.63
35374,11806,425,1,6.43
35375,11806,142,1,5.83
35376,11807,333,2,5.35
35377,11807,270,2,4.60
35378,11807,4,2,3.85
35379,11807,408,1,6.44
35380,11808,206,1,5.97
35381,11808,164,2,6.40
35382,11808,395,1,3.23
35383,11808,99,2,4.11
35384,11809,433,1,6.92
35385,11809,411,2,7.85
35386,11809,31,1,4.05
35387,11810,328,2,6.45
35388,11810,353,2,7.58
35389,11810,452,1,17.99
35390,11810,426,1,4.19
35391,11811,473,2,12.82
35392,11811,229,1,5.85
35393,11811,480,1,29.87
35394,11811,33,2,5.48
35395,11812,461,2,21.70
35396,11812,393,2,8.16
35397,11813,67,1,2.91
35398,11813,98,2,4.03
35399,11813,12,1,5.00
35400,11813,146,2,2.83
35401,11814,178,2,4.65
35402,11814,131,1,6.27
35403,11814,4,1,3.85
35404,11815,421,1,7.44
35405,11815,362,1,8.33
35406,11816,136,2,5.58
35407,11816,333,2,5.35
35408,11816,260,2,5.11
35409,11816,360,1,5.09
35410,11817,238,1,4.82
35411,11817,165,1,5.12
35412,11818,138,1,4.35
35413,11818,111,2,6.32
35414,11818,257,2,4.33
35415,11818,387,1,8.17
35416,11819,119,2,6.16
35417,11819,201,2,6.11
35418,11819,463,2,22.61
35419,11820,189,2,6.09
35420,11820,51,1,3.07
35421,11820,143,1,2.75
35422,11820,350,1,5.51
35423,11821,377,2,7.77
35424,11821,153,2,4.87
35425,11822,216,1,5.98
35426,11822,211,2,4.59
35427,11822,46,2,4.50
35428,11822,499,2,7.09
35429,11823,394,2,7.36
35430,11823,250,2,3.30
35431,11823,175,1,4.03
35432,11824,270,2,4.60
35433,11824,221,1,4.87
35434,11824,179,1,5.87
35435,11825,425,2,6.43
35436,11825,188,2,5.74
35437,11825,401,1,7.47
35438,11825,268,1,3.45
35439,11826,378,2,7.23
35440,11826,433,1,6.92
35441,11826,335,1,6.39
35442,11827,106,1,5.27
35443,11827,183,2,4.27
35444,11827,241,1,4.27
35445,11827,467,1,18.78
35446,11828,428,2,2.44
35447,11828,163,1,5.39
35448,11829,400,2,6.89
35449,11829,437,2,6.17
35450,11829,323,2,4.29
35451,11829,62,2,3.70
35452,11830,428,2,2.44
35453,11830,472,2,22.53
35454,11831,178,2,4.65
35455,11831,224,1,5.34
35456,11832,455,2,17.25
35457,11832,491,2,10.52
35458,11833,463,2,22.61
35459,11833,116,2,4.86
35460,11833,352,2,5.77
35461,11833,292,1,4.96
35462,11834,38,2,5.07
35463,11834,262,2,3.43
35464,11835,407,2,6.68
35465,11835,210,2,6.47
35466,11835,14,1,5.68
35467,11835,88,1,3.03
35468,11836,111,1,6.32
35469,11836,74,2,6.39
35470,11836,27,2,2.88
35471,11836,32,1,6.01
35472,11837,406,2,3.39
35473,11837,375,1,6.12
35474,11837,391,2,8.34
35475,11837,34,2,5.14
35476,11838,261,2,5.96
35477,11838,474,2,13.51
35478,11839,455,2,17.25
35479,11839,500,2,25.74
35480,11839,185,2,4.51
35481,11839,133,1,5.85
35482,11840,482,2,23.36
35483,11840,438,1,7.01
35484,11840,263,2,3.28
35485,11841,118,2,5.06
35486,11841,27,1,2.88
35487,11841,131,2,6.27
35488,11841,81,2,6.38
35489,11842,98,2,4.03
35490,11842,266,2,3.89
35491,11842,366,2,8.23
35492,11842,240,2,4.87
35493,11843,289,1,4.38
35494,11843,307,2,5.99
35495,11843,441,1,4.98
35496,11843,440,2,3.14
35497,11844,213,1,5.28
35498,11844,500,1,25.74
35499,11844,483,2,26.37
35500,11845,105,1,5.84
35501,11845,269,2,3.07
35502,11845,128,1,3.98
35503,11846,479,2,14.43
35504,11846,426,1,4.19
35505,11846,440,2,3.14
35506,11846,430,1,4.53
35507,11847,446,1,4.54
35508,11847,346,2,6.66
35509,11848,269,2,3.07
35510,11848,168,2,5.18
35511,11848,427,1,8.37
35512,11848,106,1,5.27
35513,11849,310,1,5.02
35514,11849,85,2,5.64
35515,11849,287,2,3.56
35516,11849,77,1,5.15
35517,11850,252,1,5.55
35518,11850,455,1,17.25
35519,11850,459,2,21.10
35520,11851,317,1,4.12
35521,11851,270,1,4.60
35522,11851,464,2,24.28
35523,11852,67,2,2.91
35524,11852,71,1,3.61
35525,11852,366,2,8.23
35526,11853,331,2,7.43
35527,11853,165,2,5.12
35528,11853,380,1,4.73
35529,11854,262,2,3.43
35530,11854,282,2,4.50
35531,11855,301,1,3.85
35532,11855,204,2,3.28
35533,11855,310,2,5.02
35534,11856,214,2,4.15
35535,11856,151,1,5.47
35536,11856,179,1,5.87
35537,11857,449,2,3.78
35538,11857,322,2,3.67
35539,11857,432,1,2.88
35540,11858,29,2,5.50
35541,11858,233,2,5.78
35542,11858,497,2,13.11
35543,11858,450,2,2.08
35544,11859,55,2,6.03
35545,11859,483,2,26.37
35546,11859,461,2,21.70
35547,11860,38,1,5.07
35548,11860,57,2,2.62
35549,11861,372,1,6.14
35550,11861,305,2,5.63
35551,11862,72,2,4.26
35552,11862,341,2,4.22
35553,11862,429,2,2.30
35554,11862,444,1,5.63
35555,11863,62,1,3.70
35556,11863,279,1,4.23
35557,11864,410,2,8.08
35558,11864,80,2,2.59
35559,11864,481,2,27.27
35560,11865,172,2,3.86
35561,11865,435,2,6.52
35562,11865,34,1,5.14
35563,11866,390,2,4.61
35564,11866,330,1,7.95
35565,11866,346,1,6.66
35566,11867,221,1,4.87
35567,11867,300,1,3.57
35568,11867,92,2,5.28
35569,11868,319,1,4.34
35570,11868,121,2,4.85
35571,11869,438,2,7.01
35572,11869,123,1,6.13
35573,11870,127,1,4.99
35574,11870,191,2,4.64
35575,11870,423,1,6.27
35576,11870,212,2,5.04
35577,11871,88,1,3.03
35578,11871,405,1,8.10
35579,11871,53,1,2.85
35580,11871,246,1,4.13
35581,11872,62,2,3.70
35582,11872,257,1,4.33
35583,11873,64,1,4.99
35584,11873,417,1,2.75
35585,11874,345,2,5.17
35586,11874,23,2,3.19
35587,11874,257,2,4.33
35588,11875,357,1,2.89
35589,11875,125,1,3.40
35590,11875,194,1,6.21
35591,11876,445,1,5.05
35592,11876,70,2,3.95
35593,11877,399,1,7.96
35594,11877,309,2,3.81
35595,11878,64,2,4.99
35596,11878,50,1,5.84
35597,11878,227,1,4.03
35598,11879,163,1,5.39
35599,11879,54,2,4.04
35600,11879,97,2,5.83
35601,11879,143,1,2.75
35602,11880,128,1,3.98
35603,11880,321,1,4.29
35604,11880,137,2,6.48
35605,11881,213,1,5.28
35606,11881,178,2,4.65
35607,11881,162,1,6.44
35608,11881,71,2,3.61
35609,11882,429,2,2.30
35610,11882,266,1,3.89
35611,11882,284,1,4.07
35612,11882,363,1,3.98
35613,11883,277,2,3.72
35614,11883,176,1,2.58
35615,11883,417,2,2.75
35616,11884,174,1,6.19
35617,11884,377,2,7.77
35618,11885,11,2,2.64
35619,11885,405,2,8.10
35620,11885,449,2,3.78
35621,11885,431,1,2.87
35622,11886,196,2,4.33
35623,11886,493,2,20.25
35624,11887,18,1,5.37
35625,11887,247,1,5.96
35626,11887,391,1,8.34
35627,11887,294,1,4.40
35628,11888,232,1,3.13
35629,11888,222,1,5.48
35630,11889,262,2,3.43
35631,11889,334,2,2.11
35632,11889,54,2,4.04
35633,11890,68,2,5.00
35634,11890,192,1,3.44
35635,11890,156,1,4.82
35636,11891,304,1,5.25
35637,11891,44,1,5.01
35638,11891,453,2,16.60
35639,11892,498,1,21.73
35640,11892,333,1,5.35
35641,11892,90,1,4.91
35642,11893,169,2,5.01
35643,11893,66,1,6.28
35644,11894,349,1,7.67
35645,11894,318,1,4.96
35646,11894,78,2,4.48
35647,11895,202,2,4.53
35648,11895,355,2,3.08
35649,11895,385,1,7.73
35650,11895,18,1,5.37
35651,11896,62,2,3.70
35652,11896,76,2,4.57
35653,11896,17,2,5.89
35654,11896,35,2,5.97
35655,11897,449,2,3.78
35656,11897,478,2,25.87
35657,11897,395,2,3.23
35658,11898,169,1,5.01
35659,11898,317,2,4.12
35660,11898,247,1,5.96
35661,11898,393,2,8.16
35662,11899,351,2,3.13
35663,11899,282,2,4.50
35664,11900,287,1,3.56
35665,11900,206,2,5.97
35666,11900,325,1,3.39
35667,11901,316,2,5.57
35668,11901,240,2,4.87
35669,11901,168,1,5.18
35670,11902,492,1,29.54
35671,11902,23,1,3.19
35672,11903,6,2,2.54
35673,11903,107,2,3.44
35674,11903,457,2,24.99
35675,11903,409,1,4.27
35676,11904,399,2,7.96
35677,11904,71,1,3.61
35678,11904,159,2,5.17
35679,11905,452,1,17.99
35680,11905,351,2,3.13
35681,11906,424,1,3.57
35682,11906,203,1,4.17
35683,11906,118,2,5.06
35684,11907,70,1,3.95
35685,11907,263,2,3.28
35686,11907,204,1,3.28
35687,11908,75,1,5.08
35688,11908,274,1,3.11
35689,11908,432,1,2.88
35690,11908,201,2,6.11
35691,11909,32,1,6.01
35692,11909,247,2,5.96
35693,11910,103,2,2.79
35694,11910,174,1,6.19
35695,11911,447,2,3.09
35696,11911,77,1,5.15
35697,11912,170,2,3.08
35698,11912,329,1,8.02
35699,11912,117,1,5.97
35700,11913,446,2,4.54
35701,11913,320,1,3.71
35702,11913,157,2,2.90
35703,11913,10,2,5.47
35704,11914,248,2,5.75
35705,11914,427,2,8.37
35706,11914,375,2,6.12
35707,11915,149,1,3.38
35708,11915,462,1,17.08
35709,11915,386,1,8.31
35710,11915,28,2,2.86
35711,11916,330,1,7.95
35712,11916,358,1,6.96
35713,11917,441,1,4.98
35714,11917,295,2,5.56
35715,11917,233,1,5.78
35716,11917,380,2,4.73
35717,11918,264,1,3.36
35718,11918,176,1,2.58
35719,11918,332,1,5.23
35720,11918,131,2,6.27
35721,11919,218,2,2.59
35722,11919,211,1,4.59
35723,11920,304,2,5.25
35724,11920,413,2,4.11
35725,11920,21,1,5.30
35726,11920,137,1,6.48
35727,11921,59,2,5.13
35728,11921,156,1,4.82
35729,11921,181,2,4.15
35730,11921,372,2,6.14
35731,11922,419,1,5.19
35732,11922,475,2,19.07
35733,11922,412,2,3.67
35734,11923,97,2,5.83
35735,11923,219,1,2.65
35736,11923,147,1,4.72
35737,11924,461,2,21.70
35738,11924,325,2,3.39
35739,11925,91,1,2.83
35740,11925,261,2,5.96
35741,11926,30,2,3.77
35742,11926,233,1,5.78
35743,11926,330,2,7.95
35744,11926,401,2,7.47
35745,11927,259,1,5.54
35746,11927,361,1,4.94
35747,11927,60,1,4.58
35748,11928,41,1,6.14
35749,11928,46,2,4.50
35750,11928,302,2,3.66
35751,11929,91,2,2.83
35752,11929,261,1,5.96
35753,11930,18,1,5.37
35754,11930,255,1,5.82
35755,11930,225,2,3.89
35756,11930,275,1,5.06
35757,11931,138,1,4.35
35758,11931,332,2,5.23
35759,11932,258,2,4.85
35760,11932,450,1,2.08
35761,11932,166,1,3.61
35762,11932,476,1,13.84
35763,11933,289,2,4.38
35764,11933,248,1,5.75
35765,11934,361,1,4.94
35766,11934,438,1,7.01
35767,11935,73,1,3.82
35768,11935,157,2,2.90
35769,11935,108,2,3.96
35770,11935,445,1,5.05
35771,11936,444,1,5.63
35772,11936,213,2,5.28
35773,11937,199,2,4.36
35774,11937,118,1,5.06
35775,11937,154,2,5.60
35776,11938,91,2,2.83
35777,11938,255,1,5.82
35778,11938,249,2,3.85
35779,11938,380,1,4.73
35780,11939,467,1,18.78
35781,11939,340,2,7.11
35782,11939,115,1,5.22
35783,11939,437,2,6.17
35784,11940,388,1,8.16
35785,11940,101,1,5.34
35786,11940,10,1,5.47
35787,11941,447,1,3.09
35788,11941,362,1,8.33
35789,11941,313,1,3.82
35790,11942,390,2,4.61
35791,11942,13,2,3.04
35792,11942,185,2,4.51
35793,11943,375,2,6.12
35794,11943,159,2,5.17
35795,11944,92,2,5.28
35796,11944,157,2,2.90
35797,11944,485,2,20.57
35798,11945,77,1,5.15
35799,11945,239,2,4.01
35800,11945,217,2,4.99
35801,11946,57,2,2.62
35802,11946,387,2,8.17
35803,11946,112,1,4.07
35804,11947,181,1,4.15
35805,11947,15,2,5.45
35806,11947,75,1,5.08
35807,11948,85,2,5.64
35808,11948,78,2,4.48
35809,11949,289,1,4.38
35810,11949,391,1,8.34
35811,11949,461,1,21.70
35812,11950,392,2,2.18
35813,11950,373,2,7.77
35814,11951,300,2,3.57
35815,11951,476,1,13.84
35816,11952,367,1,4.48
35817,11952,484,1,5.44
35818,11953,82,1,5.88
35819,11953,151,2,5.47
35820,11953,27,2,2.88
35821,11954,347,2,5.67
35822,11954,262,2,3.43
35823,11954,50,1,5.84
35824,11955,357,1,2.89
35825,11955,257,2,4.33
35826,11955,124,2,3.42
35827,11956,182,2,3.86
35828,11956,225,1,3.89
35829,11956,126,2,2.70
35830,11956,456,1,17.79
35831,11957,346,2,6.66
35832,11957,161,1,5.69
35833,11957,333,1,5.35
35834,11958,451,2,10.82
35835,11958,316,1,5.57
35836,11958,58,2,5.93
35837,11959,34,1,5.14
35838,11959,490,2,23.99
