payment_id,order_id,payment_date,payment_method,amount,status
8567,8567,2024-02-01,Cash,23.98,Paid
8568,8568,2024-07-05,Card,18.64,Paid
8569,8569,2024-07-12,Card,18.85,Paid
8570,8570,2024-06-27,Card,19.31,Refunded
8571,8571,2025-01-01,Cash,52.26,Paid
8572,8572,2024-11-24,Cash,17.85,Paid
8573,8573,2024-04-07,Cash,14.56,Paid
8574,8574,2024-09-10,Mobile Pay,11.71,Paid
8575,8575,2024-06-19,Mobile Pay,20.08,Paid
8576,8576,2024-07-13,Cash,24.28,Paid
8577,8577,2024-08-14,Card,12.63,Paid
8578,8578,2024-02-05,Cash,21.42,Paid
8579,8579,2024-07-27,Mobile Pay,12.87,Paid
8580,8580,2024-06-23,Cash,19.73,Paid
8581,8581,2024-09-15,Card,18.29,Refunded
8582,8582,2024-05-02,Cash,27.35,Paid
8583,8583,2024-10-27,Cash,23.04,Paid
8584,8584,2024-06-26,Cash,22.37,Paid
8585,8585,2024-10-16,Mobile Pay,10.62,Refunded
8586,8586,2024-03-25,Mobile Pay,24.63,Paid
8587,8587,2024-12-23,Cash,42.03,Paid
8588,8588,2024-09-22,Cash,14.88,Refunded
8589,8589,2024-07-19,Cash,49.77,Paid
8590,8590,2024-01-25,Card,33.32,Paid
8591,8591,2024-06-28,Cash,29.40,Paid
8592,8592,2024-04-21,Card,15.68,Refunded
8593,8593,2024-05-02,Mobile Pay,59.87,Paid
8594,8594,2024-09-22,Cash,16.48,Paid
8595,8595,2024-08-12,Cash,22.88,Paid
8596,8596,2024-07-22,Cash,17.68,Refunded
8597,8597,2024-01-16,Card,10.29,Paid
8598,8598,2024-10-27,Mobile Pay,20.40,Paid
8599,8599,2024-07-04,Mobile Pay,22.09,Paid
8600,8600,2024-08-24,Card,50.90,Paid
8601,8601,2024-01-08,Card,53.48,Paid
8602,8602,2024-12-06,Card,26.09,Refunded
8603,8603,2024-06-03,Cash,23.52,Paid
8604,8604,2024-10-21,Mobile Pay,17.69,Paid
8605,8605,2024-05-06,Card,11.54,Paid
8606,8606,2024-01-17,Card,22.25,Refunded
8607,8607,2024-08-19,Card,36.84,Paid
8608,8608,2024-12-15,Mobile Pay,48.80,Refunded
8609,8609,2024-03-14,Card,38.18,Refunded
8610,8610,2024-12-09,Cash,60.15,Paid
8611,8611,2024-02-11,Cash,18.94,Paid
8612,8612,2024-11-13,Cash,19.77,Refunded
8613,8613,2024-06-04,Mobile Pay,12.23,Paid
8614,8614,2024-12-11,Mobile Pay,55.99,Paid
8615,8615,2024-10-31,Cash,25.98,Paid
8616,8616,2024-11-26,Mobile Pay,19.20,Paid
8617,8617,2024-09-18,Card,17.77,Refunded
8618,8618,2024-09-17,Mobile Pay,32.00,Paid
8619,8619,2024-03-09,Mobile Pay,38.12,Paid
8620,8620,2024-05-13,Card,15.81,Paid
8621,8621,2024-09-18,Cash,11.62,Paid
8622,8622,2024-06-04,Card,84.65,Refunded
8623,8623,2024-04-26,Mobile Pay,28.70,Paid
8624,8624,2024-10-19,Cash,27.98,Paid
8625,8625,2024-12-19,Mobile Pay,15.26,Paid
8626,8626,2024-09-24,Mobile Pay,13.14,Paid
8627,8627,2024-06-27,Cash,47.66,Paid
8628,8628,2024-01-05,Card,32.76,Paid
8629,8629,2024-08-21,Card,19.92,Paid
8630,8630,2024-07-17,Mobile Pay,92.81,Paid
8631,8631,2024-01-28,Mobile Pay,17.36,Paid
8632,8632,2024-09-24,Mobile Pay,24.71,Paid
8633,8633,2024-04-08,Card,7.18,Refunded
8634,8634,2024-07-09,Cash,24.73,Paid
8635,8635,2024-08-13,Mobile Pay,12.79,Paid
8636,8636,2024-06-02,Cash,12.51,Paid
8637,8637,2024-04-09,Card,21.56,Paid
8638,8638,2024-09-22,Cash,53.74,Paid
8639,8639,2024-08-10,Cash,34.39,Paid
8640,8640,2024-02-10,Cash,5.85,Paid
8641,8641,2024-11-27,Mobile Pay,11.57,Paid
8642,8642,2024-12-07,Mobile Pay,18.02,Refunded
8643,8643,2024-05-13,Mobile Pay,14.74,Paid
8644,8644,2024-09-29,Card,27.96,Paid
8645,8645,2024-05-24,Mobile Pay,7.86,Refunded
8646,8646,2024-09-19,Mobile Pay,21.96,Paid
8647,8647,2024-03-19,Mobile Pay,19.56,Paid
8648,8648,2024-03-13,Cash,36.34,Paid
8649,8649,2024-12-09,Mobile Pay,17.06,Paid
8650,8650,2024-11-06,Mobile Pay,43.78,Paid
8651,8651,2024-08-14,Cash,11.20,Paid
8652,8652,2024-03-29,Mobile Pay,22.95,Paid
8653,8653,2024-10-09,Mobile Pay,29.62,Paid
8654,8654,2024-11-16,Mobile Pay,25.78,Paid
8655,8655,2024-12-07,Cash,21.66,Paid
8656,8656,2024-06-25,Mobile Pay,17.33,Paid
8657,8657,2024-11-25,Card,40.33,Paid
8658,8658,2024-05-08,Cash,18.06,Paid
8659,8659,2024-08-05,Card,30.57,Paid
8660,8660,2024-04-29,Cash,26.88,Refunded
8661,8661,2024-08-07,Card,20.14,Paid
8662,8662,2024-09-28,Card,17.84,Paid
8663,8663,2024-09-20,Card,40.56,Paid
8664,8664,2024-12-03,Cash,40.25,Paid
8665,8665,2024-10-15,Card,17.90,Paid
8666,8666,2024-11-20,Cash,25.65,Paid
8667,8667,2024-07-10,Mobile Pay,16.84,Paid
8668,8668,2024-08-30,Cash,34.78,Paid
8669,8669,2024-02-12,Mobile Pay,26.94,Paid
8670,8670,2024-06-26,Cash,18.02,Paid
8671,8671,2024-03-21,Card,32.84,Paid
8672,8672,2024-07-16,Card,13.11,Paid
8673,8673,2024-12-12,Mobile Pay,35.20,Paid
8674,8674,2024-06-05,Mobile Pay,32.92,Refunded
8675,8675,2024-06-13,Card,16.41,Paid
8676,8676,2024-10-16,Card,31.94,Refunded
8677,8677,2024-02-07,Mobile Pay,9.84,Paid
8678,8678,2024-02-28,Mobile Pay,18.01,Refunded
8679,8679,2024-02-14,Mobile Pay,58.77,Paid
8680,8680,2024-10-23,Card,24.55,Paid
8681,8681,2024-03-15,Cash,18.15,Paid
8682,8682,2024-02-26,Cash,22.20,Paid
8683,8683,2024-07-22,Cash,33.27,Paid
8684,8684,2024-03-30,Mobile Pay,23.45,Refunded
8685,8685,2024-05-19,Cash,15.51,Paid
8686,8686,2024-02-17,Cash,30.12,Paid
8687,8687,2024-04-19,Mobile Pay,17.94,Paid
8688,8688,2024-10-25,Cash,33.24,Paid
8689,8689,2024-05-07,Card,38.01,Paid
8690,8690,2024-09-18,Cash,36.02,Paid
8691,8691,2024-02-11,Mobile Pay,8.40,Paid
8692,8692,2024-02-18,Card,11.24,Paid
8693,8693,2024-12-12,Mobile Pay,19.30,Paid
8694,8694,2024-05-17,Cash,16.93,Refunded
8695,8695,2024-01-19,Mobile Pay,13.92,Refunded
8696,8696,2024-03-21,Mobile Pay,12.63,Paid
8697,8697,2024-04-08,Card,35.67,Paid
8698,8698,2024-04-08,Card,32.27,Paid
8699,8699,2024-02-25,Card,47.72,Paid
8700,8700,2024-09-02,Mobile Pay,17.19,Paid
8701,8701,2024-11-01,Card,17.47,Paid
8702,8702,2024-01-31,Card,32.69,Paid
8703,8703,2024-01-19,Mobile Pay,19.50,Paid
8704,8704,2024-09-18,Card,22.47,Paid
8705,8705,2024-11-28,Card,52.72,Paid
8706,8706,2024-04-21,Card,48.70,Paid
8707,8707,2024-04-12,Mobile Pay,26.47,Refunded
8708,8708,2024-10-10,Mobile Pay,36.40,Paid
8709,8709,2024-12-03,Mobile Pay,22.16,Paid
8710,8710,2024-09-08,Cash,12.88,Paid
8711,8711,2024-08-06,Mobile Pay,42.83,Refunded
8712,8712,2024-11-08,Cash,38.76,Paid
8713,8713,2024-02-08,Card,33.60,Paid
8714,8714,2024-05-19,Card,7.88,Paid
8715,8715,2024-03-13,Cash,22.14,Paid
8716,8716,2024-10-13,Card,19.82,Paid
8717,8717,2024-06-03,Mobile Pay,67.29,Paid
8718,8718,2024-01-21,Cash,25.58,Paid
8719,8719,2024-07-23,Cash,26.85,Paid
8720,8720,2024-02-15,Mobile Pay,28.36,Paid
8721,8721,2024-10-23,Mobile Pay,58.95,Paid
8722,8722,2024-10-21,Mobile Pay,75.45,Paid
8723,8723,2024-12-15,Card,22.84,Paid
8724,8724,2024-05-24,Mobile Pay,10.06,Paid
8725,8725,2024-07-26,Cash,30.48,Paid
8726,8726,2024-09-25,Card,20.61,Paid
8727,8727,2024-08-22,Cash,68.54,Paid
8728,8728,2024-03-03,Card,23.84,Paid
8729,8729,2024-01-26,Cash,27.89,Refunded
8730,8730,2024-09-03,Mobile Pay,24.64,Paid
8731,8731,2024-06-07,Mobile Pay,42.88,Paid
8732,8732,2024-02-03,Card,22.88,Paid
8733,8733,2024-03-06,Mobile Pay,29.50,Paid
8734,8734,2024-05-09,Card,15.41,Refunded
8735,8735,2024-12-07,Card,52.91,Paid
8736,8736,2024-09-07,Cash,23.68,Paid
8737,8737,2024-01-12,Card,35.19,Paid
8738,8738,2024-10-02,Cash,10.11,Paid
8739,8739,2024-10-21,Card,38.29,Refunded
8740,8740,2024-10-18,Card,51.46,Paid
8741,8741,2024-11-21,Card,9.74,Paid
8742,8742,2024-03-03,Card,23.27,Paid
8743,8743,2024-04-22,Cash,24.52,Paid
8744,8744,2024-10-08,Card,58.85,Paid
8745,8745,2024-03-08,Mobile Pay,68.38,Paid
8746,8746,2024-01-21,Cash,37.73,Paid
8747,8747,2024-10-04,Cash,18.76,Refunded
8748,8748,2024-11-09,Cash,13.84,Paid
8749,8749,2024-02-24,Cash,14.52,Paid
8750,8750,2024-11-13,Cash,42.87,Paid
8751,8751,2024-10-02,Cash,38.08,Paid
8752,8752,2024-06-07,Cash,20.85,Refunded
8753,8753,2024-11-07,Mobile Pay,15.85,Paid
8754,8754,2024-08-25,Mobile Pay,39.21,Paid
8755,8755,2024-01-15,Mobile Pay,11.24,Refunded
8756,8756,2024-11-18,Card,16.55,Paid
8757,8757,2024-09-17,Mobile Pay,19.30,Paid
8758,8758,2024-08-24,Mobile Pay,28.87,Refunded
8759,8759,2024-03-10,Card,37.47,Paid
8760,8760,2024-10-14,Mobile Pay,43.71,Paid
8761,8761,2024-09-04,Card,32.63,Refunded
8762,8762,2024-04-02,Mobile Pay,16.50,Paid
8763,8763,2024-11-28,Cash,11.67,Paid
8764,8764,2024-02-19,Cash,14.40,Refunded
8765,8765,2024-11-18,Cash,24.07,Paid
8766,8766,2024-08-18,Cash,19.40,Paid
8767,8767,2024-11-07,Cash,28.59,Refunded
8768,8768,2024-09-22,Mobile Pay,72.18,Paid
8769,8769,2024-03-04,Mobile Pay,7.60,Paid
8770,8770,2024-12-14,Mobile Pay,24.22,Paid
8771,8771,2024-02-10,Cash,24.19,Paid
8772,8772,2024-04-18,Card,20.00,Paid
8773,8773,2024-07-07,Cash,24.11,Paid
8774,8774,2024-12-22,Card,25.98,Paid
8775,8775,2024-04-14,Mobile Pay,66.10,Refunded
8776,8776,2024-07-26,Mobile Pay,23.94,Paid
8777,8777,2024-05-15,Card,30.72,Paid
8778,8778,2024-09-23,Card,18.56,Paid
8779,8779,2024-01-27,Card,12.09,Paid
8780,8780,2024-09-03,Mobile Pay,21.14,Paid
8781,8781,2024-03-08,Card,64.64,Paid
8782,8782,2024-08-23,Cash,48.04,Paid
8783,8783,2024-11-05,Cash,11.88,Refunded
8784,8784,2024-11-08,Mobile Pay,27.90,Paid
8785,8785,2024-01-28,Card,33.06,Refunded
8786,8786,2024-08-25,Cash,30.57,Paid
8787,8787,2024-03-26,Mobile Pay,31.50,Paid
8788,8788,2024-10-24,Card,17.25,Refunded
8789,8789,2024-05-10,Card,26.43,Refunded
8790,8790,2024-12-26,Cash,39.25,Paid
8791,8791,2024-05-16,Card,26.62,Paid
8792,8792,2024-04-03,Mobile Pay,80.46,Refunded
8793,8793,2024-01-31,Mobile Pay,35.56,Paid
8794,8794,2024-07-16,Cash,20.50,Paid
8795,8795,2024-04-02,Mobile Pay,63.56,Paid
8796,8796,2024-04-07,Mobile Pay,37.22,Paid
8797,8797,2024-06-21,Cash,8.83,Paid
8798,8798,2024-10-07,Mobile Pay,19.97,Paid
8799,8799,2024-04-17,Cash,33.80,Paid
8800,8800,2024-07-27,Mobile Pay,10.95,Paid
8801,8801,2024-04-26,Card,24.24,Paid
8802,8802,2024-03-07,Cash,8.83,Paid
8803,8803,2024-08-06,Mobile Pay,34.84,Refunded
8804,8804,2024-08-31,Cash,64.17,Paid
8805,8805,2024-08-07,Cash,83.60,Paid
8806,8806,2024-08-13,Card,17.26,Refunded
8807,8807,2024-01-16,Card,11.90,Paid
8808,8808,2024-05-14,Cash,12.74,Paid
8809,8809,2024-07-18,Cash,20.33,Paid
8810,8810,2024-04-27,Mobile Pay,68.35,Paid
8811,8811,2024-05-15,Card,17.28,Paid
8812,8812,2024-07-04,Mobile Pay,23.40,Refunded
8813,8813,2024-02-05,Card,20.98,Paid
8814,8814,2024-03-08,Mobile Pay,34.16,Paid
8815,8815,2024-03-03,Card,15.56,Paid
8816,8816,2024-07-22,Cash,21.80,Paid
8817,8817,2024-12-14,Cash,18.96,Paid
8818,8818,2024-01-26,Mobile Pay,28.18,Paid
8819,8819,2024-05-17,Mobile Pay,31.73,Paid
8820,8820,2024-11-17,Mobile Pay,40.88,Paid
8821,8821,2024-02-04,Cash,7.83,Paid
8822,8822,2024-02-19,Mobile Pay,30.43,Paid
8823,8823,2024-07-20,Cash,52.20,Refunded
8824,8824,2024-02-11,Mobile Pay,21.48,Paid
8825,8825,2024-01-12,Mobile Pay,14.79,Paid
8826,8826,2024-04-15,Card,31.61,Refunded
8827,8827,2024-01-19,Card,14.04,Paid
8828,8828,2024-12-29,Card,14.09,Paid
8829,8829,2024-05-09,Card,7.71,Paid
8830,8830,2024-10-11,Cash,27.05,Paid
8831,8831,2024-06-01,Mobile Pay,27.56,Paid
8832,8832,2024-07-05,Cash,16.44,Paid
8833,8833,2024-10-15,Mobile Pay,27.76,Paid
8834,8834,2024-04-23,Card,21.87,Paid
8835,8835,2024-01-02,Mobile Pay,35.24,Paid
8836,8836,2024-11-25,Mobile Pay,40.84,Paid
8837,8837,2024-06-01,Card,27.61,Paid
8838,8838,2024-04-03,Mobile Pay,21.68,Paid
8839,8839,2024-03-09,Cash,31.53,Paid
8840,8840,2024-12-22,Cash,25.03,Refunded
8841,8841,2024-12-17,Cash,8.99,Paid
8842,8842,2024-04-04,Cash,31.00,Paid
8843,8843,2024-12-14,Card,14.41,Refunded
8844,8844,2024-09-04,Card,13.64,Paid
8845,8845,2024-12-07,Cash,10.31,Paid
8846,8846,2024-11-23,Card,22.47,Refunded
8847,8847,2024-06-22,Cash,20.90,Paid
8848,8848,2024-08-21,Mobile Pay,42.87,Paid
8849,8849,2024-04-09,Mobile Pay,17.66,Paid
8850,8850,2024-06-02,Mobile Pay,19.94,Paid
8851,8851,2024-04-19,Cash,17.25,Paid
8852,8852,2024-12-03,Mobile Pay,25.33,Paid
8853,8853,2024-05-04,Mobile Pay,21.80,Paid
8854,8854,2024-06-09,Cash,44.74,Paid
8855,8855,2024-06-04,Card,10.82,Refunded
8856,8856,2024-05-01,Card,27.37,Refunded
8857,8857,2024-12-25,Cash,10.04,Paid
8858,8858,2024-02-18,Card,13.67,Refunded
8859,8859,2024-03-05,Card,36.93,Paid
8860,8860,2024-01-04,Cash,37.17,Paid
8861,8861,2024-06-22,Card,47.40,Refunded
8862,8862,2024-05-08,Card,22.54,Paid
8863,8863,2024-12-15,Card,28.40,Paid
8864,8864,2024-11-07,Mobile Pay,17.28,Refunded
8865,8865,2024-12-21,Cash,7.26,Refunded
8866,8866,2024-12-24,Mobile Pay,16.86,Paid
8867,8867,2024-04-08,Cash,66.76,Paid
8868,8868,2024-02-09,Mobile Pay,28.42,Paid
8869,8869,2024-03-03,Mobile Pay,14.57,Paid
8870,8870,2024-01-20,Mobile Pay,24.91,Refunded
8871,8871,2024-12-03,Card,40.36,Paid
8872,8872,2024-08-26,Cash,9.89,Paid
8873,8873,2024-05-11,Card,23.47,Paid
8874,8874,2024-01-21,Cash,24.93,Paid
8875,8875,2024-02-18,Cash,16.20,Refunded
8876,8876,2024-11-16,Cash,16.21,Paid
8877,8877,2024-01-14,Mobile Pay,57.35,Paid
8878,8878,2024-10-01,Card,11.04,Paid
8879,8879,2024-03-07,Card,17.13,Paid
8880,8880,2024-08-12,Cash,20.32,Refunded
8881,8881,2024-08-27,Card,7.24,Paid
8882,8882,2024-05-26,Card,23.01,Paid
8883,8883,2024-01-05,Cash,13.82,Paid
8884,8884,2024-08-20,Card,32.42,Refunded
8885,8885,2024-03-16,Card,13.98,Paid
8886,8886,2024-02-03,Cash,23.42,Paid
8887,8887,2024-12-30,Cash,30.09,Paid
8888,8888,2024-12-24,Card,19.54,Paid
8889,8889,2024-08-16,Cash,43.64,Paid
8890,8890,2024-08-14,Mobile Pay,24.86,Paid
8891,8891,2024-06-16,Mobile Pay,13.12,Paid
8892,8892,2024-03-22,Mobile Pay,23.79,Paid
8893,8893,2024-03-16,Mobile Pay,12.03,Paid
8894,8894,2024-04-23,Card,61.17,Paid
8895,8895,2024-10-30,Card,61.52,Paid
8896,8896,2024-08-07,Card,26.48,Paid
8897,8897,2024-02-22,Cash,14.72,Paid
8898,8898,2024-02-11,Mobile Pay,54.54,Paid
8899,8899,2024-01-10,Cash,23.82,Paid
8900,8900,2024-06-18,Card,15.50,Paid
8901,8901,2024-04-27,Cash,25.01,Paid
8902,8902,2024-02-19,Card,12.92,Paid
8903,8903,2024-04-21,Cash,29.40,Paid
8904,8904,2024-06-08,Card,50.35,Paid
8905,8905,2024-08-19,Card,20.38,Paid
8906,8906,2024-10-25,Mobile Pay,28.01,Paid
8907,8907,2024-03-02,Mobile Pay,15.14,Paid
8908,8908,2024-08-27,Cash,7.81,Refunded
8909,8909,2024-01-31,Card,38.24,Paid
8910,8910,2024-08-20,Card,78.46,Paid
8911,8911,2024-09-01,Card,25.25,Paid
8912,8912,2024-01-29,Card,36.05,Refunded
8913,8913,2024-10-22,Cash,26.62,Paid
8914,8914,2024-10-23,Cash,19.80,Paid
8915,8915,2024-04-13,Cash,28.15,Paid
8916,8916,2024-03-02,Mobile Pay,6.78,Paid
8917,8917,2024-07-10,Mobile Pay,27.56,Paid
8918,8918,2024-07-04,Mobile Pay,61.23,Paid
8919,8919,2024-10-04,Cash,19.84,Paid
8920,8920,2024-02-03,Mobile Pay,63.42,Paid
8921,8921,2024-08-06,Mobile Pay,22.65,Paid
8922,8922,2024-03-07,Cash,24.13,Paid
8923,8923,2024-12-27,Cash,15.35,Paid
8924,8924,2024-08-21,Mobile Pay,15.83,Paid
8925,8925,2024-05-30,Cash,41.88,Paid
8926,8926,2024-11-20,Mobile Pay,33.30,Paid
8927,8927,2024-06-25,Cash,30.48,Paid
8928,8928,2024-03-16,Card,28.01,Refunded
8929,8929,2024-12-14,Cash,17.95,Refunded
8930,8930,2024-10-05,Card,26.93,Paid
8931,8931,2024-12-23,Cash,43.32,Refunded
8932,8932,2024-02-07,Card,18.67,Refunded
8933,8933,2024-09-24,Cash,17.44,Paid
8934,8934,2024-11-16,Mobile Pay,23.41,Refunded
8935,8935,2024-09-01,Cash,25.29,Paid
8936,8936,2024-12-13,Card,22.38,Paid
8937,8937,2024-06-30,Mobile Pay,51.81,Paid
8938,8938,2024-02-05,Card,23.47,Paid
8939,8939,2024-10-18,Cash,20.18,Paid
8940,8940,2024-04-06,Mobile Pay,53.91,Paid
8941,8941,2024-09-09,Cash,14.30,Paid
8942,8942,2024-08-06,Cash,52.78,Refunded
8943,8943,2024-07-22,Card,24.37,Paid
8944,8944,2024-10-03,Mobile Pay,30.55,Paid
8945,8945,2024-10-31,Mobile Pay,26.47,Paid
8946,8946,2024-12-22,Cash,80.57,Paid
8947,8947,2024-03-04,Mobile Pay,15.36,Paid
8948,8948,2024-10-29,Cash,58.83,Paid
8949,8949,2024-05-20,Card,21.40,Paid
8950,8950,2024-02-04,Cash,21.10,Paid
8951,8951,2024-04-11,Cash,8.43,Paid
8952,8952,2024-11-13,Cash,13.23,Paid
8953,8953,2024-07-31,Mobile Pay,17.46,Refunded
8954,8954,2024-07-14,Mobile Pay,24.26,Paid
8955,8955,2024-08-23,Cash,6.46,Paid
8956,8956,2024-09-18,Card,18.92,Refunded
8957,8957,2024-03-26,Cash,25.59,Paid
8958,8958,2024-04-05,Card,17.94,Paid
8959,8959,2024-03-17,Cash,16.56,Paid
8960,8960,2024-10-05,Card,15.92,Paid
8961,8961,2024-10-18,Mobile Pay,39.33,Paid
8962,8962,2024-12-29,Mobile Pay,27.05,Paid
8963,8963,2024-04-18,Mobile Pay,35.66,Paid
8964,8964,2024-08-21,Cash,18.95,Paid
8965,8965,2024-07-10,Cash,86.06,Refunded
8966,8966,2024-08-24,Cash,47.76,Paid
8967,8967,2024-07-09,Cash,55.72,Refunded
8968,8968,2024-03-04,Cash,23.95,Paid
8969,8969,2024-03-29,Card,10.97,Paid
8970,8970,2024-05-27,Card,31.82,Refunded
8971,8971,2024-02-13,Cash,10.72,Refunded
8972,8972,2024-06-21,Cash,10.66,Paid
8973,8973,2024-10-18,Card,9.18,Paid
8974,8974,2024-06-17,Mobile Pay,51.13,Paid
8975,8975,2024-07-27,Cash,11.29,Refunded
8976,8976,2024-05-30,Cash,54.72,Paid
8977,8977,2024-12-25,Mobile Pay,23.51,Paid
8978,8978,2024-02-21,Mobile Pay,21.40,Paid
8979,8979,2024-04-28,Mobile Pay,17.75,Paid
8980,8980,2024-12-22,Card,22.22,Paid
8981,8981,2024-08-08,Mobile Pay,26.72,Paid
8982,8982,2024-10-01,Card,15.35,Paid
8983,8983,2024-05-05,Mobile Pay,23.29,Paid
8984,8984,2024-04-24,Mobile Pay,25.68,Paid
8985,8985,2024-05-12,Card,33.28,Paid
8986,8986,2024-09-04,Mobile Pay,29.97,Paid
8987,8987,2024-03-28,Cash,24.77,Paid
8988,8988,2024-09-15,Cash,23.36,Refunded
8989,8989,2024-03-26,Cash,18.33,Paid
8990,8990,2024-01-14,Card,61.99,Paid
8991,8991,2024-08-18,Mobile Pay,28.92,Refunded
8992,8992,2024-04-05,Cash,16.86,Refunded
8993,8993,2024-08-31,Mobile Pay,20.54,Refunded
8994,8994,2024-09-24,Mobile Pay,21.64,Paid
8995,8995,2024-06-07,Mobile Pay,67.16,Paid
8996,8996,2024-05-04,Cash,13.88,Paid
8997,8997,2024-05-16,Card,65.22,Refunded
8998,8998,2024-04-22,Card,36.04,Refunded
8999,8999,2024-03-24,Card,12.42,Paid
9000,9000,2024-07-12,Cash,12.84,Refunded
9001,9001,2024-01-04,Mobile Pay,10.76,Refunded
9002,9002,2024-08-13,Cash,22.04,Paid
9003,9003,2024-03-08,Cash,31.29,Refunded
9004,9004,2024-04-06,Card,21.04,Paid
9005,9005,2024-02-28,Mobile Pay,21.57,Paid
9006,9006,2024-03-08,Card,16.58,Paid
9007,9007,2024-04-13,Card,34.36,Paid
9008,9008,2024-02-28,Cash,21.57,Paid
9009,9009,2024-10-30,Mobile Pay,21.53,Paid
9010,9010,2024-10-20,Card,15.96,Paid
9011,9011,2024-08-04,Card,23.60,Paid
9012,9012,2024-03-26,Mobile Pay,21.94,Paid
9013,9013,2024-09-04,Cash,20.56,Refunded
9014,9014,2024-10-17,Cash,88.46,Paid
9015,9015,2024-12-17,Cash,10.85,Refunded
9016,9016,2024-04-28,Cash,30.40,Paid
9017,9017,2024-05-07,Card,47.29,Paid
9018,9018,2024-10-14,Cash,22.41,Paid
9019,9019,2024-01-10,Mobile Pay,16.32,Refunded
9020,9020,2024-12-26,Cash,16.01,Refunded
9021,9021,2024-10-17,Cash,24.16,Refunded
9022,9022,2024-04-03,Cash,13.55,Paid
9023,9023,2024-06-14,Cash,31.22,Paid
9024,9024,2024-03-06,Card,22.38,Paid
9025,9025,2024-05-14,Card,21.42,Paid
9026,9026,2024-03-16,Cash,19.20,Paid
9027,9027,2024-04-23,Cash,45.81,Refunded
9028,9028,2024-06-29,Cash,43.54,Paid
9029,9029,2024-03-23,Card,37.66,Paid
9030,9030,2024-12-16,Card,31.03,Paid
9031,9031,2024-08-24,Card,27.03,Paid
9032,9032,2024-07-14,Mobile Pay,26.14,Paid
9033,9033,2024-03-13,Card,45.73,Paid
9034,9034,2024-03-07,Cash,13.39,Paid
9035,9035,2024-02-08,Card,75.02,Paid
9036,9036,2024-11-29,Cash,13.34,Paid
9037,9037,2024-09-22,Mobile Pay,27.68,Refunded
9038,9038,2024-04-20,Cash,19.70,Paid
9039,9039,2024-04-06,Mobile Pay,13.01,Refunded
9040,9040,2024-04-22,Mobile Pay,21.56,Paid
9041,9041,2024-03-09,Card,85.27,Paid
9042,9042,2024-12-03,Mobile Pay,24.53,Paid
9043,9043,2024-07-07,Card,14.62,Paid
9044,9044,2024-05-09,Mobile Pay,21.32,Paid
9045,9045,2024-05-18,Mobile Pay,48.58,Paid
9046,9046,2024-07-02,Cash,57.09,Refunded
9047,9047,2024-07-26,Card,24.39,Refunded
9048,9048,2024-03-21,Mobile Pay,71.72,Refunded
9049,9049,2024-08-16,Card,33.51,Paid
9050,9050,2024-10-26,Mobile Pay,34.51,Paid
9051,9051,2024-03-31,Mobile Pay,23.44,Paid
9052,9052,2024-07-01,Cash,27.18,Paid
9053,9053,2024-03-24,Mobile Pay,22.89,Paid
9054,9054,2024-07-02,Card,24.68,Paid
9055,9055,2024-08-12,Card,88.04,Paid
9056,9056,2024-11-04,Card,6.93,Refunded
9057,9057,2024-04-01,Card,15.03,Paid
9058,9058,2024-01-31,Mobile Pay,14.80,Paid
9059,9059,2024-06-23,Mobile Pay,40.21,Paid
9060,9060,2024-05-15,Mobile Pay,25.07,Paid
9061,9061,2024-02-16,Cash,41.21,Paid
9062,9062,2024-08-21,Card,15.74,Paid
9063,9063,2024-05-29,Mobile Pay,56.87,Paid
9064,9064,2024-05-12,Mobile Pay,19.25,Paid
9065,9065,2024-01-13,Card,15.73,Paid
9066,9066,2024-06-01,Cash,10.22,Paid
9067,9067,2024-09-02,Card,51.98,Paid
9068,9068,2024-10-30,Cash,27.80,Paid
9069,9069,2024-01-30,Cash,47.12,Paid
9070,9070,2024-12-21,Cash,25.91,Paid
9071,9071,2024-05-18,Cash,19.21,Refunded
9072,9072,2024-12-30,Card,48.38,Paid
9073,9073,2024-03-04,Card,34.06,Refunded
9074,9074,2024-02-25,Cash,22.65,Paid
9075,9075,2024-09-22,Card,15.82,Paid
9076,9076,2024-03-14,Cash,23.30,Paid
9077,9077,2024-07-06,Card,17.80,Paid
9078,9078,2024-09-30,Cash,30.99,Paid
9079,9079,2024-08-03,Card,26.87,Paid
9080,9080,2024-09-26,Mobile Pay,11.85,Paid
9081,9081,2024-05-25,Cash,15.65,Refunded
9082,9082,2024-05-14,Card,22.10,Paid
9083,9083,2024-10-06,Cash,26.02,Paid
9084,9084,2024-08-18,Card,26.48,Paid
9085,9085,2024-11-19,Mobile Pay,16.98,Paid
9086,9086,2024-02-09,Cash,19.67,Paid
9087,9087,2024-08-17,Cash,27.13,Paid
9088,9088,2024-10-30,Card,28.61,Paid
9089,9089,2024-03-12,Card,22.64,Refunded
9090,9090,2024-01-20,Cash,23.64,Paid
9091,9091,2024-02-29,Card,8.87,Paid
9092,9092,2024-08-30,Card,18.04,Paid
9093,9093,2024-01-09,Cash,27.45,Refunded
9094,9094,2024-04-14,Mobile Pay,12.11,Refunded
9095,9095,2024-06-13,Mobile Pay,30.65,Refunded
9096,9096,2024-04-08,Card,23.96,Refunded
9097,9097,2024-09-23,Cash,18.82,Paid
9098,9098,2024-11-07,Card,25.60,Paid
9099,9099,2024-10-09,Cash,8.60,Paid
9100,9100,2024-04-12,Mobile Pay,22.79,Paid
